"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU",NULL,"17th and Arkansas","TVM Productions",2016,"Chance","Kem Nunn"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Underground SF\, 424 Haight St.","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures","The character of Steve McKee was based on actor Steve McQueen who studied with Bruce Lee in the later 60's.","Lands End Trail at Eagles Point/ Lincoln Park Golf Course","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Carl Franklin","HULU",NULL,"15th St. between Vermont and Kansas","TVM Productions",2016,"Chance","Peter Elkoff"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"3rd Street between Market & Harrison","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Carl Franklin","HULU",NULL,"11 San Jacinto Ave.","TVM Productions",2016,"Chance","Peter Elkoff"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1246 Folsom Street","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1246 Folsom Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix","Howl and Other Poems by Allen Ginsberg was published in 1956 by City Lights after poet and founder Laurence Ferlinghetti heard Ginsberg read it in 1955.","City Lights Bookstore\, 261 Columbus Ave.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"1821 Alabama Street","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Ellis Food Center\, 398 Ellis","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"YWCA\, 940 Powell","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Mission Rec Center\, 2450 Harrison Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Twin Peaks Park","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Mission Thrift\, 2330 Mission St.","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"1227 Montgomery Street","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"770 Haight Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Harriet Street between Bryant and Brannan Streets","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"433 Baker Street\, ","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Sue Bierman Park","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"145 Barlett St.","TVM Productions",2016,"Chance","Michael Lehmann"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"373 Columbus Avenue","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures",NULL,"Leavenworth at Green","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"San Francisco Airport","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Fillmore and Waller","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO","Li Po Cocktail Lounge was one of the Top 10 Dive Bars in San Francisco in 2011 by SF Weekly","Li Po Lounge\, 916 Grant Avenue","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix","The theater has an organ which is played before every film showing.","The Castro Theater\, 429 Castro St.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO","Russell Tovey originally auditioned for the role of Patrick\, but was unsuccessful. After the show got picked up\, the character of Kevin was written with him in mind.","Capital Restaurant\, 839 Clay Street","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Eddy @ Polk Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"Ele Nino Traiing Cetner\, 2920 3rd Street","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Civic Center Plaza","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"520 Castro St.","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Willy's Barber shop\, 3227 22nd Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU",NULL,"The Drew School\, 2901 California","TVM Productions",2016,"Chance","Kem Nunn"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Howard Street at Steuart Street","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran and Pete Begler","HULU",NULL,"60 Leavenworth St.","TVM Productions",2016,"Chance","Dan Attias"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"Bernal Heights Boulevard","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Hall of Justice (850 Bryant Street)","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran","HULU",NULL,"McAllister between Leavenworth and Hyde","TVM Productions",2016,"Chance","Dan Attias"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"2930 3rd Street","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"Turk Street between Mason & Leavenworth","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"1055 Montgomery St.","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"Octavia at Grove Street","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"3050 24th Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Kezar Pavillion","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO","Russell Tovey originally auditioned for the role of Patrick\, but was unsuccessful. After the show got picked up\, the character of Kevin was written with him in mind.","Dolores Park\, San Francisco","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Mission Arts Center\, 2450 Harrison Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"The End Up\, 401 6th Streeet","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO","Jake Shears\, lead singer of the band Scissor Sisters\, auditioned for the role of Dom.","Bernal Heights Neighborhood","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"Montgomery between Green and Broadway","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Boulevard Restaurant\, 1 Mission St.","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Jefferson Square Park","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"8 Octavia Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"372/374 Pennsylvania Avenue ","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"Treasure Island","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Citizens Band\, 1198 Folsom Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Potomac and Waller","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"745 Treat Ave.","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"940 Powell St.","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"1901 Ocean Ave. at Ashton Ave.","TVM Productions",2016,"Chance","Michael Lehmann"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Victoria Morrow","HULU",NULL,"Maiden Lane between Kearny and Grant","TVM Productions",2016,"Chance","Roxann Dawson"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"1243 19th Street","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Peter Elkoff and Victoria Morrow","HULU","The Fairmont Hotel was featured in many films\, including The Rock and the TV series Hotel","Fairmont Hotel","TVM Productions",2016,"Chance","Andrew Bernstein"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU",NULL,"60 Potomac","TVM Productions",2016,"Chance","Kem Nunn"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU",NULL,"San Bruno and Alameda","TVM Productions",2016,"Chance","Kem Nunn"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Boxer Stadium\, 166 Havelock Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"8 Octavia Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Grant Avenue between Clay and Washington Streets","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures",NULL,"Grant between Bush and Broadway","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"Buena Vista betweeen Upper Terrace and Java St.","TVM Productions",2016,"Chance","Michael Lehmann"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1119 Alabama Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO","Jake Shears\, lead singer of the band Scissor Sisters\, auditioned for the role of Dom.","100 Church Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"901 Valencia Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD","The museum party interiors were shot in the Historic San Francisco City Hall.","San Francisco City Hall","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"600 Octavia Street","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Antonio Alley","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"500 Cortland Avenue","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"Castle between Union and Green","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"426 Castro St.","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"66 Potomac","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"651 Brannan Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"SF City Hall Polk Street Steps","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Ivy Street between Laguna and Gough Streets","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Church @ Duboce Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company","Roma Guy was one of the founders of the Women's Building ","Women's Building\, 3543 18th St.","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Victoria Morrow","HULU",NULL,"60 Leavenworth St.","TVM Productions",2016,"Chance","Roxann Dawson"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"Eureka Arts Center\, 4400 20th St.","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"225 California Street","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"2450 Harrison Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Taylor and Union","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran and Pete Begler","HULU",NULL,"Terry A. Francois Blvd. ","TVM Productions",2016,"Chance","Dan Attias"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Sutter Stockton Garage\, 444 Stockton","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"Powell St. at Market St.","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Washington Square Park","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures",NULL,"Leavenworth at Union","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix","After the devastating earthquake of 1906\, the park served as a refugee camp for more than 1600 families who lost their home in the disaster.","Mission Dolores Park\, 19th St. & Dolores St.","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Mission Street @ 22nd Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran","HULU",NULL,"Grant between Union and Green","TVM Productions",2016,"Chance","Dan Attias"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Grant between California and Washington","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"534 Hyde Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Esta Noche\, 3079 16th Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Michael Lehmann","HULU","A Muni station agent played himself in this scene.","Forrest Hill Muni Station","TVM Productions",2016,"Chance","Kem Nunn"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"13 Lucky Street","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"Double Happiness Health\, 3380 20th Street","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix","Martin Luther King\, Jr. gave a sermon at the cathedral to celebrate the completion and consecration of the church in 1964.","Grace Cathedral\, 1100 California St.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran","HULU","From the late 1980s\, Treasure Island's old aircraft Hangar 2 (Building 2) and Hangar 3 (Building 3) served as sound stages for film-making and TV\, including  Rent\, The Pursuit of Happyness\, Flubber\, What Dreams May Come\, Patch Adams\, The Parent Trap\, Bicentennial Man and the TV series Trauma.","Treasure Island","TVM Productions",2016,"Chance","Dan Attias"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"601 Buena Vista Ave West","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company","Exterior scenes include re-creating the White Night Riots on May 21\, 1979 and the Gay Freedom March. Interior scenes included the wedding ceremony for Roma and Diane which had a few Board of Supervisors in the ceremony. The current Clerk for the Board of Supervisors played herself in one of the scenes filmed in the Chambers.","City Hall","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD","The Bentley Reserve is the former San Francisco Federal Reserve. Designed by architect George W. Kelham and completed in 1924\, the building has been a prominent landmark of the Financial District for 89 years.","Bentley Reserve\, 301 Battery Street","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Alamo Square Park","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Urban Flowers\, 4029 18th Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO","This home was also used in MILK\, Big Sur and Diary of a Teenage Girl","770 Haight Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"Lucky Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"67-69 Deming St.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"Mission Creek Harbor along Channel St.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Fisherman's Wharf","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Carl Franklin","HULU",NULL,"Bush and Sansome St.","TVM Productions",2016,"Chance","Peter Elkoff"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"915 Naples\, San Francisco","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1080 Natoma Street","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD","The Marriott Marquis opened on October 17\, 1989\, the day of the Loma Prieta earthquake.[7] With better earthquake proofing than several nearby hotels\, the building only lost a single window.[7]","Marriott Marquis\, 780 Mission Street","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Brian Cox","Roseanne Arquette","Thora Birch","Oded Binnun Michel Brezis","TBD",NULL,"Mason Street @ Vallejo ","Po Valley Productions\, LLC",2017,"Etruscan Smile","Sarah Bellwood\, Michal Lali Kagan\, Michael McGowan Amital Stern\, Jose Luis Sampedro"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Carl Franklin","HULU",NULL,"901/909Tennessee St.","TVM Productions",2016,"Chance","Peter Elkoff"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Patricia's Green","Turner North Center Productions",2016,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Carl Franklin","HULU",NULL,"200 Kansas St.","TVM Productions",2016,"Chance","Peter Elkoff"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"1461 Page St.","TVM Productions",2016,"Chance","Michael Lehmann"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"950 Mason Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran","HULU",NULL,"Washington Square Park","TVM Productions",2016,"Chance","Dan Attias"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"601 Buena Vista Ave West","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Palace of Fine Arts (3301 Lyon Street)","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"Punjab Café\, 838 24th St.","TVM Productions",2016,"Chance","Michael Lehmann"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Castro Street @ 18th street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
